smiles,PUBCHEM_ACTIVITY_OUTCOME,dataset
C1CC1NC2=NC(=NC=C2)Cl,0,2
C=CCNC(=S)NCOCC#C,0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CSC2=NN=C(N2C)CNC(=O)C3=CC=C(C=C3)C(C)(C)C,0,2
C1CN(CCC1C(=O)O)CC(=O)O,0,2
CC(CNC(=O)COC1=CC=CC=C1OC)NC(=O)COC2=CC=CC=C2OC,0,2
CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.[Cl-],0,2
CCCCC[C@@H](/C=C/C=C\\CCCCCCCC(=O)O)O,0,2
CC1=CC=CC=C1OCCNCC(C)O.C(=O)(C(=O)O)O,0,2
CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)C)O,0,2
C1=CC=C2C(=C1)N=C(O2)SCC3=C(N=NN3C4=NON=C4N)C(=O)N,0,2
CCN(CC)C(=O)CSC1=NC2=CC3=C(C=C2C(=O)N1CCCCCC(=O)NCCC4=CC(=C(C=C4)OC)OC)OCO3,0,2
CCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,0,2
CC1=CC(=CC=C1)CN2CCN(CC2)CC3CCC=CC3.C(=O)(C(=O)O)O,0,2
CCOC(=O)CNC(=O)CSC1=NN=C(N1C)C(C)C,0,2
C1C(C1(C(=O)O)C(F)(F)F)C(=O)O,0,2
CC1=CC(=C(C=C1)OCC(=O)NCCOC)C(C)(C)C,0,2
CCC(/C=C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O)O,0,2
C1=CC(=CC=C1C2=NN(C=C2C=C3C(=O)NC(=O)NC3=O)CCC(=O)O)Br,1,2
C[N+]1=CC=CC(=C1)C(=O)O,0,2
C1CN(N=C1N)C2=CC=CC(=C2)C(F)(F)F,0,2
CCCCNC(=O)CSC1=NC2=NNC(=C2C(=N)N1C3=CC=CC=C3CC)C,1,2
CC1CCCCN1C(C2=CC=CC=C2)C(=O)O.Cl,0,2
COC1=CC=C(C=C1)C(=O)NC2=CC=NN2C3CCN(CC3)C(=O)C4CCOC4,1,2
CC1=C(C=CC(=C1)N2C(=O)/C(=C/C3=CC=CC=C3OCC#N)/C(=O)NC2=O)Br,1,2
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(COC(C(F)(F)F)C(F)(F)F)O,0,2
CCCCC(=O)NC(=S)NNC(=O)CC#N,0,2
CC1CCCN(C1)CC2=NC3=C(N2CC4=CC=C(C=C4)C)C(=O)N(C(=O)N3C)C,1,2
C1COCCN1C2=NC3=C(N=CN=C3N2C4C(C(C(O4)CO)O)O)N,0,2
C1CCC(CC1)NC(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0,2
CC(=O)OCC(CC(CCCCCCCCCCCC#C)O)O,0,2
CCNC1=NC2=NN=C(N2C(=N1)NCC)SCC(=O)NC3=C(C=C(C=C3)OCC)[N+](=O)[O-],0,2
C1C(C(C(C(O1)NC2=CC(=C(C=C2)Cl)[N+](=O)[O-])O)O)O,0,2
C1CC(OC1)CNC(=S)NCC(C2=CC=C(C=C2)[N+](=O)[O-])O,0,2
C1CN(CCN1C2C3CC4CC(C3)CC2C4)C(=O)COC5=CC=C(C=C5)Cl.C(=O)(C(=O)O)O,0,2
CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.C(=C/C(=O)O)\\C(=O)O,0,2
C1=C(N=C(N=C1N)SCCC(=O)O)N,0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)NC2=CC=CC=C2C)NC(=O)C3=CC=CC=C3F,1,2
COC1=CC=C(C=C1)CC(CC(=O)O)C(=O)O,0,2
C1CNCCC1NC(=O)C2=CC=NC=C2.Cl.Cl,0,2
C1=CC=C(C=C1)C(CNC(=O)C2=C(C=CC=C2Cl)Cl)O,1,10
CCCCNCCCCOC1=CC=CC=C1[N+](=O)[O-],0,2
C1=CC=C(C=C1)CNC(=C(C#N)C#N)CCCNC(=O)C2=CC=CC=C2,0,2
CCOC(=O)NC(C(C(C(C(F)F)(F)F)(F)F)(F)F)N1C=CN=C1,0,2
C[C@@H](C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)O)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)O,0,2
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.[Cl-],0,2
CC1=CC(=CC=C1)OC(C)C(=O)NC2=CC=CC=C2NC(=O)C,1,10
C1=CC(=CC=C1C(=O)COC(=O)CSCC2=CNC(=O)NC2=O)Br,0,2
CC(C)N(C1=CC=CC=C1)C(=S)NCCN2CCOCC2,0,2
C1=CC=C(C=C1)CNC(=S)NC(CC(=O)O)C(=O)O,0,2
CCOP(=S)(OCC)SCOC(=O)NCC(=O)OC,0,2
COC1=NC(=NC=C1C2=NC(=CN=C2)C3=CC(=CC=C3)O)OC,1,2
CCN(CC)C1=NC=C(C=N1)C2=CC=C(C=C2)F,0,2
CCOCCCNC(=O)C(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2O,0,2
C1=CC(=C(C=C1OC(F)F)OC(F)F)/C=N/N2C=NN=C2,0,2
CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=O)N3CCC4=CC(=C(C=C4)OC)OC)C#N,1,2
C[N+](C)(C)CC(=O)O.[Cl-],0,2
CCOC(=O)CSC1=NN=C(S1)NC(=O)C(C)(C)C,0,2
C=CCSC1=NN=C(S1)NC(=O)COC2=CC=CC=C2F,0,2
C/C(=C(\\C(=O)CSC1=NN=C(S1)SCC(=O)/C(=C(/N)\\C)/C#N)/C#N)/N,0,2
CC(=O)NC(C(F)(F)F)(C(F)(F)F)NCCOC12CC3CC(C1)CC(C3)C2,0,2
CC1CN(CCN1C(=O)C2=CC(=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)F)[N+](=O)[O-])C4=CC=CC(=C4)C,0,10
CC1=CN=C(C=[N+]1[O-])C(=O)O,0,2
CCNC1=NC(=NC(=N1)OC(C(F)(F)F)C(F)(F)F)N2CCCCC2,0,10
CC1(C(=O)N(C2=C(O1)C=CC(=C2)C(=O)N3CCCC3)CC(=O)NCC4=CC=CC=C4)C,1,2
CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,1,2
C1[C@@H](C1C(=O)O)[C@@H](C(=O)O)N,0,2
COCCNC(=O)CC(=O)N/N=C/C1=CC(=C(C=C1)OCC=C)OC,0,2
C[N+](C)(C)CC(=O)O.[Cl-],0,2
COC1=CC=CC=C1N(CC(=O)NCCSCC2=CC=CC=C2)S(=O)(=O)C,0,2
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,0,2
C1CCCC2=C(CC1)C(=C(S2)NC(=O)C3=CC4=CC=CC=C4OC3=O)C(=O)N,1,2
COC1=CC(=CC(=C1OC)OC)NC2=C3C4=C(C5=CC=CC=C5C3=O)ON=C4C(=C2)N6CCN(CC6)C7=CC=C(C=C7)F,1,2
COC(=O)CSC1=C(C(C(C(=O)N1)C(=O)OC)C2=CC=C(C=C2)Cl)C#N,0,2
CC1(CC(=CC(=[N+]2CCCC2)C1)N3CCCC3)C.[I-],0,2
CCOC(=O)C1=C(SC(=C1C)C)NC(=O)CN2CC(OC(C2)C)C,0,10
CCOC1=CC(=CC=C1)OCCOCCNCCCOC,0,2
C1=CC(=CC=C1CCNC(=O)CSC2=NC=C(C(=N2)N)C#N)S(=O)(=O)N,0,2
CCCCCCCC(=O)N/N=C/C1=CC=CC=C1OC,0,10
CC(=O)NC1=CC=C(C=C1)OCC(C[N+]2=CC=CC(=C2)C(=O)O)O,0,2
CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,0,2
CC(C)CCOC1=CC=C(C=C1)C(=O)CCNC(C)C(=O)O,0,2
CC1=CC(=C(C=C1)C)S(=O)(=O)NC2=CC3=C(CCCN3CCOC)C=C2,1,2
CCCOC1=CC=C(C=C1)C(=O)CCNC(C(C)C)C(=O)O,0,2
CCC1=CC(=C(C=C1OC)O)C(=O)CC2=CC3=C(C=C2)OCCCO3,1,2
CCOC1=CC=C(C=C1)C2=NC(=C(O2)N(C)C)C#N,0,2
CCN(CC)CCN1C(=NN2C1=NC3=CC=CC=C32)C.Cl.Cl,0,2
CC1=C(C=C(C=C1)NC(=O)C2=CC=CS2)NC(=O)C3=NC=CN=C3,1,2
COC(=O)C(CC(=O)NC1=C(C=C(C=C1)Cl)Cl)(C(F)(F)F)O,0,2
COC1=CC(=CC(=C1OC)OC)C2=C(C(=NC3=C2C(=C(S3)C(=O)N)N)N)C#N,0,2
CCN1C(=NN=C1SCC(=O)C(C)(C)C)C2=CN=CC=C2,0,2
CC1=CC2=C(C=C1C)N=C(N2)C3=C(N=CC=C3)SCC(=O)NCC4=CC=CO4,0,10
CC(C)C1=CC=C(C=C1)N(CC(=O)NCCC2=CC=C(C=C2)OC)S(=O)(=O)C,0,2
CCOC(=O)C1CCCN(C1)C(=O)/C(=C\\C2=CC=CC=C2)/C,1,2
C1=CC=C(C=C1)N2C(=NN=N2)SCC3=CC(=CC=C3)[N+](=O)[O-],0,2
CC1=CC(=C(C(=S)N1)C#N)COC,0,2
CCOC1=CC=C(C=C1)N(CC(=O)O)S(=O)(=O)C2=CC(=C(C=C2)OC)OC,0,2
COC1=CC=C(C=C1)/C=C(\\C#N)/C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,1,2
CC1=C(C(=CC(=C1NCCCO)[N+](=O)[O-])[N+](=O)[O-])NCCCN2CCOCC2.Cl,0,2
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NC5=CC6=C(C=C5)OCO6,1,2
C1=CC(=CC=C1NC=C(C#N)C#N)[N+](=O)[O-],0,2
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)OCC(=O)NCC(F)(F)F)O,0,2
C1CCC(C1)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)F,0,10
COC1=C(C=CC(=C1)/C=N/NC(=O)CNC(=O)C2=CC=CC=C2Cl)O,1,10
CCOC1=CC=C(C=C1)C(=O)N2C(CC(=N2)C(F)F)(C(F)F)O,0,2
CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,1,2
CCCN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)C,1,2
COC1=NC(=NC(=N1)Cl)OC,0,2
C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,0,2
CCOC1=CC=C(C=C1)C(=O)CCNC(CC(=O)O)C(=O)O,0,2
CCCCC/C=C\\C=C\\[C@@H](CCCCCCCC(=O)O)O,0,2
C1=CC(=C(C=C1OCCNCCO)Cl)Cl.Cl,0,2
COC1=CC(=C(C=C1)/C=C/2\C(=O)N(C(=O)N2)C3=CC(=CC=C3)Cl)OC,0,10
CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O,0,2
CCNC1=NC(=C2C(=N1)N(C=N2)CC3=CC=C(C=C3)C(F)(F)F)NCC4=CC(=CC=C4)C(F)(F)F,0,2
CCN1C2=C(C=CC(=C2)OC)C(=C1C(=O)O)CNCC3=CC=C(C=C3)OCC,0,2
COC1=C(C(=CC=C1)OC)C(=O)OCC2=CC=CC=C2C#N,0,2
C(CCCCC1=NN=C(S1)N)CCCC2=NN=C(S2)N,0,2
CCOC(=O)CC1CN(CCN1C)C.Cl.Cl,0,2
C1=CC(=CC=C1C(=O)NCC#N)OCC(F)(F)F,0,2
COCCN(CC1=CC=CC=C1)C(=S)NCC2=CC=CO2,0,2
C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO,0,2
CC(C)C1=CC=C(C=C1)/C=C\\2/C(=O)C3=C(O2)C(=C(C=C3)O)CN4CCN(CC4)CCO.Cl.Cl,0,2
COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,0,2
C(C(C1C(=C(C(=O)O1)O)O)O)O,0,2
CCOC1=CC=C(C=C1)N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C,0,2
CCCCC[C@@H](/C=C/[C@@H]1[C@H]([C@H](CC1=O)O)C/C=C\\CCCCC(=O)NCCCCCNC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3)O,0,2
CC1=CC2=C(C=C1C)N=C(N2)C3=C(N=CC=C3)Cl,0,10
C1C2=CC=CC=C2C(=N)N1CC(=O)C3=CC=CC=C3.Cl,0,10
C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O)O)O)O,0,2
CC1=C(C=CC(=C1)S(=O)(=O)NCC(C2=CC=C(C=C2)N(C)C)N(C)C)OC,0,2
C1=CC=C(C=C1)COC(=O)NCC(=O)NCC(=O)NC2=C(C=C(C=C2)Br)C(C3=CC=CC=C3)NCC(=O)O,0,2
CN(/N=C/C1=CC=C(O1)P(C2=CC=C(O2)/C=N/N(C)C)C3=CC=C(O3)/C=N/N(C)C)C,0,2
CCCCC[C@@H]1[C@@H](O1)C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O,0,2
CCN(CC)CCNC(=O)CC1=CC(=O)NC(=O)N1,0,2
CC(=O)OC1C(OC(C(C1OC(=O)C)OC(=O)C)OC(=O)C)COC2=CC(=C(C=C2)C(=O)COC3=CC=C(C=C3)OC)O,0,2
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,0,2
C1=CC=C(C=C1)NC(=O)C(=O)NC(CO)(CO)CO,0,2
C(CC(=O)N[C@@H](CSN=O)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,0,2
C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N/OCC(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O.O,0,2
CC/C=C\\C/C=C\\CC(/C=C/C=C\\C/C=C\\CCCC(=O)O)O,0,2
CCOC1=C(C=CC=N1)C(=O)NNC2=NC=C(C=C2)C(F)(F)F,0,2
COC1=NC=C(C=C1)C2=CC=C(S2)C(=O)NCCO,0,10
C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=CC=C4)OC)O)OC)C.[Br-],0,2
CC\\1=NN(C(=O)/C1=C\\C2=C(C=CC(=C2)[N+](=O)[O-])OC)C3=CC=CC=C3,1,2
CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)N[C@@H](C)C(=O)O,0,2
COCCNC1=C(N=C2N1C=CN=C2)C3=CC=CO3,0,2
CCC(C(F)(F)F)(C(F)(F)F)NC(=O)OCCC#N,0,2
COC(=O)CN(CCN(CC(=O)O)CC(=O)OC)CC(=O)O,0,2
C1=CC(=CC=C1/C=C/C(=O)O)OC(F)F,0,2
CC1=C(C(C(=C2N1CCS2)C#N)C3=CC=CO3)C(=O)OCC=C,0,10
COCC(=O)NC1CCN(CC1)C(=S)NC2=CC=C(C=C2)Cl,1,2
CN(C)CCNCCOC1=CC=CC(=C1)C(F)(F)F.Cl,0,2
C1=CC=[N+](C=C1)C2C(C(C(=O)NC2=O)C#N)C3=CC=CC=C3Cl.[Cl-],0,2
CC1=C(C(=CC=C1)C)OCC(CN2C3=CC=CC=C3N=N2)O,0,2
CC(C)NCC(COC1=CC=CC=C1)O,0,2
COC1=NC=C(C=C1)C2=NC=CC(=N2)N,0,2
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC4=C(S3)C=C(C=C4)C(=O)NCCOC5=CC=CC=C5,0,10
C[N+]1(CCOC(C1)(C2=CC=C(C=C2)C3=CC=C(C=C3)C4(C[N+](CCO4)(C)C)O)O)C.[Br-].[Br-],0,2
C1CN(CCN1CC(CN2C3=CC=CC=C3C4=CC=CC=C42)O)C5=CC=CC=C5Cl.C1=CC=C(C=C1)C(=O)O,0,2
CC1=CC(=C(C=C1)C)NC(=O)C(C)OC2=CC=C(C=C2)OC,0,10
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,0,2
CC1=CC(=NC2=C1C=CC(=N2)N)C(F)(F)F,0,2
CC1(COC(CO1)(C)OCC#CCN2CCOCC2)OCC#CCN3CCOCC3,0,2
C1=CC2C3C(C1O2)C(C3(F)F)(F)F,0,2
CC(C)(C)NCC(COC1=C(C=CC=N1)C#N)O.Cl,0,2
C1COCCN1CCNC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)Cl,0,10
C1=NC(=S)NC(=C1C#N)N,0,2
CC1=C(N=NC(=N1)SCC(=O)N(C(C)C)C(C)C)C,0,2
C(=O)(N)N,0,2
C1=CC(=C(C=C1Cl)Cl)C(=O)NC2=NC=C(C=C2)Cl,1,2
CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.C(C(C(=O)O)O)(C(=O)O)O.O,1,2
C1=CC=C(C=C1)C(=C2C3C=CC2C4C3C(=O)N(C4=O)C5=CC(=C(C=C5)Cl)C(=O)O)C6=CC=CC=C6,1,2
COCCNC(=O)C(=O)N/N=C/C1=CC=CC=C1C(F)(F)F,0,2
CCN(CC)CC(COCC#C)O,0,2
COC1=CC=CC=C1OCCCC(=O)NC2=NN=C(S2)C3CCCCC3,1,2
CCOC1=CC=CC=C1C(=O)NC2=CC3=C(CCCN3CCOC)C=C2,1,2
CN1C=CC=C1CNCC(C(F)(F)F)O,0,2
CC(C)OC(=O)CSC1=C(C(=C(C(=N1)N)C#N)C2=CC=CS2)C#N,0,2
CCN(CC)CCCNC(=O)C1=C(N(N=N1)CC2=CC=CC=C2)N,0,2
C[N+]1=CNN2C1=NC(=C2)C3=CC=C(C=C3)[N+](=O)[O-].[O-]Cl(=O)(=O)=O,0,2
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,2
CC1=CC(=C(C=C1)OC)N2C(=NN=N2)SCCNCCO.C(=O)(C(=O)O)O,0,2
CC1=CC=C(C=C1)S(=O)(=O)NC(CCC(=O)O)C(=O)O,0,2
CC(C)N(C(C)C)C(=O)COC(=O)C1=C(C(=CC=C1)OC)OC,0,2
CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C)CSC3=C(C=CC(=N3)CC(C)C)C#N,0,2
CC(C)(C)NCCCCOC1=CC=CC=C1OC,0,2
CC(C)(C)OCC(C(=O)OC(C)(C)C)NC(=O)C(CC(=O)N)NC(=O)OCC1=CC=CC=C1,0,2
CCCCN(C)CCCN(CC1=CC=CO1)C(=S)NC2=CC=C(C=C2)CC,0,2
C[C@H](C1=CN(N=N1)[C@@H]2COC[C@H]2O)O/N=C\\3/[C@H]4CCN5C(=O)N(C(=O)N5[C@H]4[C@@H]([C@H]6[C@@H]3O6)O)C7=CC=CC=C7,0,2
CC1=C(C=C(C=C1)C2=N/C(=C/C3=CC(=CS3)Br)/C(=O)O2)[N+](=O)[O-],1,2
CCN\\1C2=CC=CC=C2S/C1=C/C=C(\\C)/C=C/C3=[N+](C4=CC=CC=C4S3)CC.[I-],0,2
CCOC(=O)C1=C(C(=C(S1)N)C#N)COC(=O)[C@H](C(C)C)NC(=O)CC2=CC=CC=C2,0,2
CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP(=O)(O)OCC[N+]1=CSC=C1)OC,0,2
CNC(=O)C(C(C(=O)NC)O)O,0,2
CCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,0,2
CCCCCCCCC#CCC#CCC#CCCCC(=O)O,0,2
C1=CC=C2C=C(C(=CC2=C1)OC3=C(C=C(C=C3)NC(=O)C4=C(C(=CC(=C4)Br)Br)O)Cl)Cl,0,10
C1CN(CCN1CC2CC3CC2C=C3)CC4=CC(=CC=C4)Cl.C(=O)(C(=O)O)O,0,2
COCCNC(=O)C(=O)N/N=C/C1=C(C(=CC=C1)OC)O,0,2
CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC=C(S2)C3=CN=C(C=C3)OC,0,10
CC(=O)C.COC(=O)CC1C(=O)NCCN1C(=O)C2=C(C=CC=C2F)F,0,2
C1=CN=CC=C1N,0,2
C1=CC(=CC=C1NC(=O)CN2C=C(C=N2)[N+](=O)[O-])OC(F)(F)F,0,2
C1=CC=C2C(=C1)C(=O)NN(C2=O)CC(=O)NC3=CN=CC=C3,1,10
CCOC(=O)CCCN1C2=CC=CC=C2C(=C1C(=O)OCC)C=O,1,2
CN(C)CCCOC(=O)CC1=CC=C(C=C1)OC.Cl,0,2
COCCNC(=O)C(=O)N/N=C/C1=CC=CC=C1O,0,2
CCOC(=O)C1=CN=C(N1)C,0,2
C#CCCCCCCCCCCCCCCCC(=O)O,0,2
COC1=CC(=C(C=C1)OC)N(CC(=O)NCCC2=CC(=C(C=C2)OC)OC)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,0,2
C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,0,2
CCOC1=CC=CC=C1N(CC(=O)NCCSC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3,0,2
CN1C=C(C=CC1=S)C(F)(F)F,0,2
CCCCCOC1=CC=C(C=C1)/C=C/C(=O)N(CCO)CCO,0,2
CC(C)N(CC1=NC(=NO1)C2=CC=C(C=C2)OC)C(=O)COC3=CC=C(C=C3)OC,0,2
CC(=O)OCCNC(=O)C1=CN=CC=C1,0,2
CCCOC1=CC=CC=C1CNCCCN2CCOCC2.Cl,0,2
CC1=CC(=CC=C1)NC(=O)C2=C(C(=C(S2)NC(=O)C3=CC=CO3)C(=O)OC)C,1,2
C(C(=O)O)SCSCC(=O)O,0,2
CC1=CC(=C2C(=C1)C=C(C(=O)N2)CN(CCCO)CC3=NN=NN3CCC4=CC=CC=C4)C,1,2
COC1=C(C=C(C(=C1)CC2=CC(=C(C=C2CC(=O)OC)OC)OC)CC(=O)OC)OC,0,2
CC1=CC(=NN1CC(=O)N)C(F)(F)F,0,2
CCOC(=O)C1=C(SC2=C1CCC2)NC(=O)CSC3=NN=C(N3C)CNC(=O)C4=CC(=C(C=C4)C)[N+](=O)[O-],0,2
C1=COC(=C1)C(=O)COC(=O)CCCC2=CC=CS2,0,2
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CCCS(=O)(=O)C3=NC(=CC(=N3)C(F)(F)F)C4=CC(=C(C=C4)OC)OC,0,2
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)C(=S)NC3=C(C=C(C=C3)[N+](=O)[O-])OC,1,2
CC(=O)C1=C(NC=CC1=O)C(F)(F)F,0,2
COC1=CC=CC=C1NC(=O)CC(C(=O)O)NC2CCCCC2,0,2
CCCCN1C(=NN=N1)SCC(=O)N(CC)CC,0,2
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=NC=C3)NCCCN4CCCC4=O,0,2
C1CC(OC1)C(=O)NC2=CC3=C(CCN(C3)CC4=CN=C(S4)C5=CC=CC=C5)C=C2,1,2
C1=COC(=C1)CN2C(=O)C(NC2=O)(C3=CC=C(C=C3)F)C(F)(F)F,0,2
CCCNC(=O)C(=O)NCC1=CC=C(C=C1)OC,0,2
CC(C)(CO)C(C(=O)NCC1=CC=C(C=C1)C(=O)O)O,0,2
C1=C(C=C(C=C1[N+](=O)[O-])SCC(CO)O)NC(=O)COCC(=O)O,0,2
CCO.CC1=CC(=C(S1)C)C2C(=C(N(C3=C2C(=O)CCC3)C4=C(C=C(C=C4)Br)F)N)C#N,0,2
CCN(CCCNC(=O)CN1C(=O)C2=CC=CN2C(=N1)C)C3=CC=CC(=C3)C,0,2
C1=CC(=CC(=C1)P(=O)(O)O)OCCOCCOC2=CC(=CC=C2)P(=O)(O)O,0,2
CN(CCC#N)C(=O)COC(=O)C1=CC=C(O1)Br,0,2
C(C(=O)O)P(=O)(O)O,0,2
CC1=NC(=C(N1CC2=CC(=C(C=C2)OC)[N+](=O)[O-])SCC(COC)O)[N+](=O)[O-],0,2
C1[C@@H](NC[C@]1(C(=O)O)N)C(=O)O,0,2
CC1=C(SC=N1)CCOC(=O)C2=CN=CC=C2.Cl.Cl,0,2
CN1C=C(C(=N1)C#N)[N+](=O)[O-],0,2
CC1=CNN=C1.Cl,0,2
CCCCOC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=C(C=C2)Cl)/C(=O)N,1,2
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-],0,2
CC(=O)N(C)C1=CC=C(C=C1)OCC(CN2CCN(CC2)CC3=CC=CC=C3)O.C(=O)(C(=O)O)O,0,2
C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC5=C(C=C4)N=CC=C5)N(C=N3)C6=CSC=C6)CC7=CC=CC=C7,1,2
CC(=O)NCCNC(=O)C1=C(C(=C(C=C1)OC)OC)OC,0,2
[H+].[B-](F)(F)(F)F.CC1=CC2=C(C=C1)OC(=CC2=NCCO)C3=CC=CC=C3,0,2
C1OC2=C(O1)C=C(C=C2)/C=C/C3=NC4=CC=CC=C4C(=O)N3C5=CC=CC=C5O,1,2
CC1=C(C=CC(=C1)NC(=O)C(=O)NC(C)C)Br,1,2
CC(=O)C1=CC=C(C=C1)OC(=O)C2=CC(=CC=C2)Br,0,10
CCOC(=O)CNC(=O)CSC1=NN=C2N1C(=CC(=O)N2)C,0,2
CC1=CC(=O)C(=CC1=O)N(CCO)CCO,0,2
CCCOC(=O)CSC1=C(C(CC(=O)N1)C2=CC(=CC=C2)Cl)C#N,0,2
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,0,2
COC1=CC(=CC(=C1OC)OC)NC2=NN=C(C=C2)N3CCC(CC3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,1,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)C(C)SC2=NN=C(N2C)CNC(=O)C3=CC=C(C=C3)OC,0,2
CN1CCN(CC1)CC(COCC2COC3=CC=CC=C3O2)O.Cl.Cl,0,2
CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],0,2
CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@H]1C/C=C\\CCCC(=O)O)O)O,0,2
